entity:soil3_sample_id	metagenome_size_in_gbp	random_number	singlem_table	sra_accession
SRR2193371	1	33	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9a3b62e8-3074-4620-8f51-c8507a43f8b0/call-singlem/SRR2193371.singlem.json.gz	SRR2193371
SRR2193372	2	718	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/74cf3c95-fd3f-40cc-b4c1-1ad5f40e8822/call-singlem/SRR2193372.singlem.json.gz	SRR2193372
SRR2193419	1	896	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/96c27d61-3dff-4754-b11c-06f54f5416ff/call-singlem/SRR2193419.singlem.json.gz	SRR2193419
SRR2193422	1	365	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b5682e18-2a6d-4b36-830f-3c4081489367/call-singlem/SRR2193422.singlem.json.gz	SRR2193422
SRR2193449	1	620	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6abddd77-6099-4504-ad53-1293518bfb89/call-singlem/SRR2193449.singlem.json.gz	SRR2193449
SRR2193459	1	306	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/481376a4-ad9a-41e5-8d6e-03b27e5a5e5b/call-singlem/attempt-2/SRR2193459.singlem.json.gz	SRR2193459
SRR2193550	1	426	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c9a11607-c113-4b15-a96b-ff4477eeed2f/call-singlem/SRR2193550.singlem.json.gz	SRR2193550
SRR2193555	2	662	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/388822fc-4e6d-48bb-82dc-eb811bcde178/call-singlem/SRR2193555.singlem.json.gz	SRR2193555
SRR2193588	1	275	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0499cee3-2ec6-4cf0-814f-92010f105d63/call-singlem/SRR2193588.singlem.json.gz	SRR2193588
SRR2193589	1	9	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1395e1d0-b0f3-49bc-ae45-73b6d8a8eee6/call-singlem/SRR2193589.singlem.json.gz	SRR2193589
SRR2193601	1	672	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b8a29250-abcf-4dda-83d4-149ec1cacf90/call-singlem/SRR2193601.singlem.json.gz	SRR2193601
SRR2193607	1	648	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/91f9d000-ddee-42a4-8e71-308fea824548/call-singlem/SRR2193607.singlem.json.gz	SRR2193607
SRR2193618	1	507	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e1fee951-24f1-4b74-a29a-c83eff2770fe/call-singlem/SRR2193618.singlem.json.gz	SRR2193618
SRR2193663	2	936	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2b144792-1e90-4806-b32e-8c073ed7c258/call-singlem/SRR2193663.singlem.json.gz	SRR2193663
SRR2193800	1	728	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7d7fefca-b054-45cc-90dc-3badad6d9d3d/call-singlem/SRR2193800.singlem.json.gz	SRR2193800
SRR2193815	1	920	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0f591380-1e49-48c0-a973-9a13b6ef157b/call-singlem/SRR2193815.singlem.json.gz	SRR2193815
SRR2193846	1	748	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/788b9c5b-6aa5-4ebd-a8aa-44c067804d29/call-singlem/SRR2193846.singlem.json.gz	SRR2193846
SRR2193871	1	194	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cf5cc32d-cc50-4198-86a1-a5d4e8e27cce/call-singlem/SRR2193871.singlem.json.gz	SRR2193871
SRR2193876	2	262	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1a57736d-a7e9-4744-be67-ece093fa812d/call-singlem/SRR2193876.singlem.json.gz	SRR2193876
SRR2193923	1	264	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/364bbcbb-0874-43f9-8442-5d61a7446880/call-singlem/SRR2193923.singlem.json.gz	SRR2193923
SRR2193939	1	265	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c3679e35-9428-4379-b80b-9e03d8992f5a/call-singlem/SRR2193939.singlem.json.gz	SRR2193939
SRR2193957	2	100	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1b74f6fe-e3fb-41bd-a3ed-b25f35439329/call-singlem/SRR2193957.singlem.json.gz	SRR2193957
SRR2193964	1	289	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3800c0af-7e82-422b-b8b7-7ced465d3b98/call-singlem/SRR2193964.singlem.json.gz	SRR2193964
SRR2194055	1	874	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a0a50b76-a749-42c3-b48e-825513c13735/call-singlem/SRR2194055.singlem.json.gz	SRR2194055
SRR2194073	1	221	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e0571d2a-b6a9-4bd6-bc89-bcb122916d60/call-singlem/SRR2194073.singlem.json.gz	SRR2194073
SRR2194079	2	180	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/af3aa1ae-69cb-4f01-8640-50d343feb2a0/call-singlem/SRR2194079.singlem.json.gz	SRR2194079
SRR2194104	1	46	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e7f51483-5aef-4020-9576-fa2ed9101223/call-singlem/SRR2194104.singlem.json.gz	SRR2194104
SRR2194121	1	410	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0f61cfed-eca2-4aef-aa88-0217ddbb6c2f/call-singlem/SRR2194121.singlem.json.gz	SRR2194121
SRR2194137	1	387	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/10c816ab-0d64-4312-881c-3cd42d8eca66/call-singlem/SRR2194137.singlem.json.gz	SRR2194137
SRR2194521	2	292	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/539a895b-3047-4b4d-8a78-0b4c86e7ffa3/call-singlem/SRR2194521.singlem.json.gz	SRR2194521
SRR2194601	1	928	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/44a90db8-4dbe-4365-b2fa-68a48a792e67/call-singlem/SRR2194601.singlem.json.gz	SRR2194601
SRR2194655	1	716	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8b8b42a0-7389-487d-8828-c9f3b57cbf2c/call-singlem/SRR2194655.singlem.json.gz	SRR2194655
SRR2194855	2	120	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c264da4f-98e4-42ee-9dcd-07d191dd83a5/call-singlem/SRR2194855.singlem.json.gz	SRR2194855
SRR2194863	1	213	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e6a0439d-5fa4-4390-99c7-074b4614ebd0/call-singlem/SRR2194863.singlem.json.gz	SRR2194863
SRR2194864	2	68	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/29e88230-9b22-4c1d-b61d-244015c6a651/call-singlem/SRR2194864.singlem.json.gz	SRR2194864
SRR2194881	1	608	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6940fec3-1d09-45cd-861d-1ce4c5cf541d/call-singlem/SRR2194881.singlem.json.gz	SRR2194881
SRR2194908	1	287	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a15903da-7f78-4d06-b149-1431474e4755/call-singlem/SRR2194908.singlem.json.gz	SRR2194908
SRR2194949	2	553	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/942ca2b1-a8a5-4552-ac28-1392d6b57542/call-singlem/SRR2194949.singlem.json.gz	SRR2194949
SRR2195625	1	925	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/af62a4f8-caf1-4fa5-bf11-1f6ded4dec0f/call-singlem/SRR2195625.singlem.json.gz	SRR2195625
SRR2195803	1	855	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8e83320d-cb56-470f-beb6-3fd5e95aef5e/call-singlem/SRR2195803.singlem.json.gz	SRR2195803
SRR2195872	1	453	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e203c183-bb91-44ab-b7fa-a42da9dadbe2/call-singlem/SRR2195872.singlem.json.gz	SRR2195872
SRR2195877	1	327	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6fdee7a2-10f3-449b-8f09-a0f448fc0937/call-singlem/SRR2195877.singlem.json.gz	SRR2195877
SRR2195902	1	360	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b1375a0a-1ab4-41f5-84b6-2a6aaf2ca2fa/call-singlem/SRR2195902.singlem.json.gz	SRR2195902
SRR2199614	1	315	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3d8d016a-5c53-4dda-809c-8bfbe313fec9/call-singlem/SRR2199614.singlem.json.gz	SRR2199614
SRR2199645	1	950	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f3096d87-6e4d-4a88-af0a-4bc80fc7b124/call-singlem/SRR2199645.singlem.json.gz	SRR2199645
SRR2221858	1	145	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8a486090-6010-465c-a1a4-10847112a932/call-singlem/SRR2221858.singlem.json.gz	SRR2221858
SRR2225616	1	772	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dfff5a69-84df-4f48-b8d2-ef27bd2573d6/call-singlem/SRR2225616.singlem.json.gz	SRR2225616
SRR2231695	1	935	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ef5b23af-ad99-4510-a629-4fcddee7f56d/call-singlem/SRR2231695.singlem.json.gz	SRR2231695
SRR2231825	1	770	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/df7f24c3-3fa0-4085-8fc4-ff1e0fe805ed/call-singlem/SRR2231825.singlem.json.gz	SRR2231825
SRR2236808	1	496	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0d1485dd-29cd-4b87-bf91-0da940cc1ebb/call-singlem/SRR2236808.singlem.json.gz	SRR2236808
SRR2236837	1	560	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4626ff21-254a-47be-915e-84c47f918d0f/call-singlem/SRR2236837.singlem.json.gz	SRR2236837
SRR2237305	1	912	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bc6eb8c8-ab2d-4355-932e-102bdf268ad5/call-singlem/SRR2237305.singlem.json.gz	SRR2237305
SRR2246260	1	898	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5da4b988-f4c5-4690-8fed-0cf4e4c87abb/call-singlem/SRR2246260.singlem.json.gz	SRR2246260
SRR2249224	1	493	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e8a810e9-a2e5-45a6-8bea-0b20bd325c47/call-singlem/SRR2249224.singlem.json.gz	SRR2249224
SRR2249813	1	324	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1a943ba3-2a30-46ab-929a-e16229eb4da7/call-singlem/SRR2249813.singlem.json.gz	SRR2249813
SRR2251341	1	654	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8a3b17bc-5d9e-40a1-b912-10141779ccac/call-singlem/SRR2251341.singlem.json.gz	SRR2251341
SRR2251657	1	903	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a5f39863-5ace-4af8-866d-ee6e54f87c80/call-singlem/SRR2251657.singlem.json.gz	SRR2251657
SRR2347434	1	382	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bcfe2055-482d-47b5-bec3-9822e4c2cb0c/call-singlem/SRR2347434.singlem.json.gz	SRR2347434
SRR2347446	1	818	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4eae9544-5f31-4643-8ae7-e7bfdab00ba1/call-singlem/SRR2347446.singlem.json.gz	SRR2347446
SRR2347458	1	294	undefined	SRR2347458
SRR2347463	1	539	undefined	SRR2347463
SRR2347492	1	10	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a3f10319-7bc3-4251-bc43-355948a351f4/call-singlem/SRR2347492.singlem.json.gz	SRR2347492
SRR2347499	1	431	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7ced6f99-a88c-4beb-9418-fa9128ae2f58/call-singlem/SRR2347499.singlem.json.gz	SRR2347499
SRR2347500	1	613	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/887c18f4-f3c9-417f-b0cf-d3767c91f6ad/call-singlem/SRR2347500.singlem.json.gz	SRR2347500
SRR2347504	1	776	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a1926b0e-8fbb-4162-8476-0b91f6732104/call-singlem/attempt-2/SRR2347504.singlem.json.gz	SRR2347504
SRR2347518	1	638	undefined	SRR2347518
SRR2347533	1	804	undefined	SRR2347533
SRR2835695	3	170	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1addad5b-901a-4f93-aac4-f0f559bde376/call-singlem/SRR2835695.singlem.json.gz	SRR2835695
SRR2844600	3	813	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/088399c3-1fae-4872-bdec-8996a2651a9a/call-singlem/SRR2844600.singlem.json.gz	SRR2844600
SRR3211752	1	389	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/661683ba-efa5-4799-bb6c-5bcd2c290bd7/call-singlem/SRR3211752.singlem.json.gz	SRR3211752
SRR3211757	1	732	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/72c92ec7-b624-4393-9516-7ad0c5f9e7eb/call-singlem/SRR3211757.singlem.json.gz	SRR3211757
SRR3211762	1	197	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/307e38e7-9107-498f-837a-bb87c8470607/call-singlem/SRR3211762.singlem.json.gz	SRR3211762
SRR3211763	1	143	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b2638de3-7fb5-4123-9df6-751e37c3426a/call-singlem/SRR3211763.singlem.json.gz	SRR3211763
SRR3211765	1	379	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/72167504-4b43-4111-a54e-9fc357bf49f4/call-singlem/SRR3211765.singlem.json.gz	SRR3211765
SRR3211768	1	777	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f4b8d4c4-0f19-401b-88e9-be5cf0863187/call-singlem/SRR3211768.singlem.json.gz	SRR3211768
SRR3211773	1	926	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/819a4a6a-8ede-4e54-88d9-36a7f88d7f4e/call-singlem/SRR3211773.singlem.json.gz	SRR3211773
SRR3211775	1	666	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cee4279e-672c-4213-94a4-5794027bdc6f/call-singlem/SRR3211775.singlem.json.gz	SRR3211775
SRR3211777	1	769	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a0dee2b9-dd6f-4a71-97a1-68ddf0bc3359/call-singlem/SRR3211777.singlem.json.gz	SRR3211777
SRR3211778	1	188	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/09a5aa13-d165-4461-87b2-cbfd26f91fb3/call-singlem/SRR3211778.singlem.json.gz	SRR3211778
SRR3211781	1	49	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/367435ab-38c6-4a96-a3d6-0712fadac3e3/call-singlem/SRR3211781.singlem.json.gz	SRR3211781
SRR3211782	1	248	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/41f88c7f-b882-4d03-b512-fb728801faca/call-singlem/SRR3211782.singlem.json.gz	SRR3211782
SRR3211783	1	297	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/acc79493-f678-4e81-8e62-8194529a5336/call-singlem/SRR3211783.singlem.json.gz	SRR3211783
SRR3211791	1	462	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8fa294a0-215f-4af3-82ee-371a270bd98d/call-singlem/SRR3211791.singlem.json.gz	SRR3211791
SRR3211797	1	655	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/640c431e-d653-4152-9227-a21ad03955e4/call-singlem/SRR3211797.singlem.json.gz	SRR3211797
SRR3211798	1	93	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2ef08572-364e-4a34-9dcb-01be036ff13a/call-singlem/SRR3211798.singlem.json.gz	SRR3211798
SRR3211800	1	353	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cfc037de-24a8-4e58-a8b5-797a6d8b6815/call-singlem/SRR3211800.singlem.json.gz	SRR3211800
SRR3211801	1	157	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/24380426-9896-48a8-aa21-ecf33815cc80/call-singlem/SRR3211801.singlem.json.gz	SRR3211801
SRR3211802	1	703	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d73599a9-d33d-4241-85b2-15c07133b3f3/call-singlem/SRR3211802.singlem.json.gz	SRR3211802
SRR3211804	1	411	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/97653fdc-9ac5-42e0-9360-4ebb3c18a23a/call-singlem/SRR3211804.singlem.json.gz	SRR3211804
SRR3211805	1	709	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/13e10742-3f85-4491-90e5-8be7642466b3/call-singlem/SRR3211805.singlem.json.gz	SRR3211805
SRR3211806	1	888	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fc08caa5-cea8-430c-8b39-c9aeee1750e9/call-singlem/SRR3211806.singlem.json.gz	SRR3211806
SRR3211810	1	326	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3dde47fb-b241-44b8-a19f-6d544728e2e9/call-singlem/SRR3211810.singlem.json.gz	SRR3211810
SRR3211811	1	811	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2d2bcaf0-3325-45bb-a6a0-b687a6018269/call-singlem/SRR3211811.singlem.json.gz	SRR3211811
SRR3211813	1	697	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e5333964-04af-4600-8eec-17f8fef1f204/call-singlem/SRR3211813.singlem.json.gz	SRR3211813
SRR3211814	1	721	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d9ad400d-241d-417b-ad09-367b32478406/call-singlem/SRR3211814.singlem.json.gz	SRR3211814
SRR3211815	1	471	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e4a2a42c-0f61-420d-b55c-f24f8c71e40a/call-singlem/SRR3211815.singlem.json.gz	SRR3211815
SRR3310160	1	982	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/669c72e5-ae16-4efe-a28e-f7d32c9a262d/call-singlem/SRR3310160.singlem.json.gz	SRR3310160
SRR3402044	4	192	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b4ca39dd-0976-4bcc-923f-8fb6a9678305/call-singlem/SRR3402044.singlem.json.gz	SRR3402044
SRR3505654	2	83	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4457bfeb-1391-4630-9085-806ad624a209/call-singlem/SRR3505654.singlem.json.gz	SRR3505654
SRR3591640	1	344	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/869ded5d-87bb-4534-a3ab-570986bda36a/call-singlem/SRR3591640.singlem.json.gz	SRR3591640
SRR3591641	1	540	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8a8bac59-06a3-46d7-b8a2-150fc288453b/call-singlem/SRR3591641.singlem.json.gz	SRR3591641
SRR3591644	2	258	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1fe7d22c-e76a-4964-9c7c-cb53d054e70a/call-singlem/SRR3591644.singlem.json.gz	SRR3591644
SRR3591645	2	739	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/299cf288-3844-4120-a4d6-296e89333b33/call-singlem/SRR3591645.singlem.json.gz	SRR3591645
SRR3591647	2	479	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fed6e5f3-8a63-422a-ba44-73b98cbe3a1d/call-singlem/SRR3591647.singlem.json.gz	SRR3591647
SRR3591652	1	472	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9eb3b5ac-f6dc-4a21-81fb-409b594f3213/call-singlem/SRR3591652.singlem.json.gz	SRR3591652
SRR3591653	1	829	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a95fe0fd-ec2e-4447-b081-e973ddbc2a3b/call-singlem/SRR3591653.singlem.json.gz	SRR3591653
SRR3601986	3	285	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dd454713-b504-4cf1-bcb8-be261b1237ed/call-singlem/SRR3601986.singlem.json.gz	SRR3601986
SRR3982071	3	408	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/800daad6-2434-4a6a-8472-bf0f46449406/call-singlem/SRR3982071.singlem.json.gz	SRR3982071
SRR3982073	4	814	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bcf55eb1-e369-4ce3-8437-a8dd38027f10/call-singlem/SRR3982073.singlem.json.gz	SRR3982073
